物体1:3361
2.1606,5.1535,2.0083
1.9960,5.2038,1.9629
2.0715,5.1265,2.2430
1.9654,5.1498,2.2577
1.8237,5.2085,2.1447
1.8385,5.1966,2.1854
2.0824,5.1779,1.9893
1.8001,5.2559,1.9512
1.8070,5.2574,1.9389
2.1085,5.1707,1.9965
2.0803,5.1274,2.2370
1.8439,5.2578,1.8952
2.1500,5.1600,2.0007
1.9386,5.2243,1.9440
1.7700,5.2345,2.0948
1.7741,5.2427,2.0528
1.9194,5.2319,1.9329
1.7758,5.2305,2.1113
1.8627,5.1857,2.2224
1.9735,5.2143,1.9551
2.1882,5.1467,2.0251
1.7984,5.2218,2.1277
2.1968,5.1271,2.1089
1.7693,5.2383,2.0845
2.2219,5.1295,2.0703
1.8525,5.1900,2.2186
2.0462,5.1338,2.2597
2.2118,5.1389,2.0403
1.9526,5.1564,2.2634
2.2229,5.1322,2.0606
1.8700,5.2535,1.8989
2.0960,5.1786,1.9912
2.2192,5.1364,2.0476
2.0209,5.2026,1.9668
1.8112,5.2624,1.9295
2.1609,5.1263,2.1660
2.0690,5.1301,2.2567
2.0036,5.1450,2.2634
2.1685,5.1582,2.0064
1.9117,5.2392,1.9234
2.1490,5.1662,1.9943
2.1509,5.1279,2.1769
1.9255,5.1678,2.2530
1.8207,5.2111,2.1705
2.0272,5.1403,2.2651
2.1816,5.1544,2.0159
1.8349,5.2657,1.8946
2.2268,5.1328,2.0660
2.0018,5.2113,1.9580
2.2183,5.1317,2.0836
1.8363,5.2007,2.2057
1.8159,5.2155,2.1592
1.8861,5.2520,1.9038
2.2076,5.1458,2.0313
2.2265,5.1370,2.0522
2.1841,5.1286,2.1419
1.8601,5.2609,1.8936
2.2250,5.1329,2.0749
1.7706,5.2479,2.0623
1.7727,5.2351,2.1214
2.0606,5.1337,2.2655
2.1357,5.1304,2.1929
2.1104,5.1318,2.2168
1.8200,5.2680,1.9097
2.1272,5.1745,1.9948
1.9450,5.1629,2.2655
1.8413,5.2675,1.8900
1.8283,5.2067,2.1952
1.9639,5.1570,2.2723
1.8877,5.1829,2.2397
1.7831,5.2567,2.0112
2.0422,5.2016,1.9685
2.0642,5.1950,1.9756
2.0137,5.2110,1.9588
1.7755,5.2526,2.0424
2.0767,5.1912,1.9806
2.0873,5.1332,2.2453
1.8397,5.1996,2.2214
1.7867,5.2302,2.1384
1.8327,5.2034,2.2122
1.7659,5.2423,2.1066
2.2315,5.1392,2.0491
1.7741,5.2355,2.1325
2.1447,5.1743,1.9896
1.9505,5.2335,1.9376
2.0344,5.2077,1.9627
1.9714,5.2271,1.9450
1.7947,5.2672,1.9627
2.1165,5.1818,1.9910
1.9170,5.2466,1.9174
1.7869,5.2629,1.9939
1.7667,5.2420,2.1179
2.1795,5.1319,2.1565
2.1511,5.1752,1.9870
1.8325,5.2742,1.8907
1.8110,5.2729,1.9234
2.0014,5.2203,1.9500
2.2119,5.1358,2.1061
1.8070,5.2200,2.1825
2.2346,5.1378,2.0702
2.0023,5.1512,2.2800
1.8004,5.2258,2.1630
1.7827,5.2335,2.1480
2.1715,5.1330,2.1691
2.1674,5.1709,1.9932
2.2369,5.1415,2.0516
1.8939,5.2575,1.9031
2.0592,5.1383,2.2766
1.8238,5.2757,1.9002
2.2360,5.1435,2.0451
2.0977,5.1906,1.9838
2.1314,5.1355,2.2076
1.8112,5.2179,2.1938
2.2220,5.1379,2.0907
2.1029,5.1369,2.2364
1.8330,5.2059,2.2255
1.8260,5.2097,2.2163
2.2333,5.1383,2.0767
2.1512,5.1345,2.1915
2.0260,5.1466,2.2818
2.0788,5.1368,2.2661
1.9077,5.2543,1.9090
1.8470,5.2747,1.8840
1.7683,5.2406,2.1393
1.8613,5.1973,2.2368
2.2201,5.1521,2.0289
1.7642,5.2536,2.0831
1.7866,5.2326,2.1578
1.8625,5.2705,1.8877
2.0133,5.2200,1.9509
2.2000,5.1356,2.1346
2.0661,5.1388,2.2792
2.0877,5.1966,1.9785
2.1339,5.1836,1.9865
2.0532,5.1408,2.2861
1.8761,5.1938,2.2430
1.9886,5.2293,1.9422
1.7681,5.2408,2.1478
1.7952,5.2276,2.1791
2.1915,5.1652,2.0108
1.9683,5.1632,2.2850
2.1570,5.1797,1.9842
2.0882,5.1390,2.2606
1.7631,5.2480,2.1251
1.9451,5.1711,2.2779
2.2406,5.1420,2.0685
1.8206,5.2145,2.2188
2.0411,5.1449,2.2910
1.7633,5.2463,2.1354
1.9120,5.1829,2.2626
2.2418,5.1441,2.0584
1.7624,5.2552,2.0959
1.9977,5.1562,2.2901
2.1077,5.1938,1.9824
1.8969,5.1890,2.2570
2.2388,5.1414,2.0816
1.8329,5.2101,2.2330
1.9497,5.2459,1.9253
2.0673,5.2082,1.9667
1.9358,5.2513,1.9178
2.0772,5.1409,2.2775
1.7656,5.2622,2.0673
2.2343,5.1422,2.0868
2.0199,5.2250,1.9452
1.9796,5.1627,2.2901
1.7740,5.2392,2.1682
1.8047,5.2235,2.2076
2.0337,5.2212,1.9490
2.1815,5.1744,1.9984
2.0577,5.2131,1.9603
2.0559,5.1424,2.2992
2.2410,5.1510,2.0407
1.8126,5.2199,2.2180
1.7618,5.2456,2.1552
2.2131,5.1413,2.1205
2.2187,5.1423,2.1097
1.7817,5.2356,2.1817
2.0466,5.1452,2.3006
2.0604,5.1424,2.2990
1.8236,5.2155,2.2312
2.2373,5.1549,2.0329
2.0626,5.1426,2.2990
1.7594,5.2506,2.1418
2.1117,5.1428,2.2408
1.8487,5.2844,1.8763
2.2162,5.1635,2.0197
1.8356,5.2872,1.8792
2.0641,5.1429,2.2990
1.8942,5.2703,1.8931
1.8741,5.2777,1.8824
2.2457,5.1450,2.0767
1.8063,5.2847,1.9292
1.7581,5.2498,2.1530
2.0905,5.2060,1.9710
2.1777,5.1405,2.1809
2.2025,5.1419,2.1451
2.2050,5.1690,2.0136
1.8413,5.2114,2.2414
1.7759,5.2383,2.1906
1.9154,5.2640,1.9033
2.1931,5.1416,2.1596
2.0331,5.1511,2.3033
1.8086,5.2227,2.2273
1.8184,5.2190,2.2338
1.7985,5.2833,1.9517
2.1589,5.1887,1.9777
1.7644,5.2456,2.1722
1.7598,5.2479,2.1673
1.9856,5.2413,1.9336
1.9520,5.1754,2.2885
1.8528,5.2092,2.2455
2.1301,5.1966,1.9784
2.2514,5.1505,2.0555
1.8186,5.2909,1.8970
1.9357,5.1813,2.2811
1.7934,5.2313,2.2140
2.1431,5.1436,2.2195
1.7823,5.2359,2.2057
2.0215,5.1559,2.3055
1.9600,5.1738,2.2933
2.1642,5.1427,2.2004
2.0432,5.2269,1.9421
1.8434,5.2911,1.8726
2.0104,5.1592,2.3071
2.1132,5.2036,1.9756
1.8038,5.2266,2.2311
1.8137,5.2229,2.2376
2.0018,5.1616,2.3083
1.8633,5.2870,1.8735
1.7644,5.2460,2.1863
2.0826,5.2139,1.9641
1.7821,5.2782,2.0118
1.7723,5.2746,2.0408
1.9993,5.1625,2.3088
2.2389,5.1482,2.0946
1.8322,5.2945,1.8771
1.9052,5.2729,1.8937
1.8883,5.2794,1.8831
1.8087,5.2914,1.9195
1.9221,5.1882,2.2782
2.0197,5.2358,1.9364
2.0594,5.2234,1.9491
2.1127,5.1467,2.2519
2.1742,5.1437,2.1935
1.9676,5.2515,1.9240
1.8790,5.2037,2.2570
2.1048,5.1466,2.2628
2.0527,5.2269,1.9415
2.1205,5.1468,2.2439
1.7631,5.2732,2.0626
1.7576,5.2621,2.1223
2.1685,5.1917,1.9751
1.8916,5.1997,2.2642
1.7535,5.2556,2.1621
1.8116,5.2949,1.9065
1.7591,5.2681,2.0965
1.7966,5.2315,2.2281
2.3115,5.2032,1.7559
1.8238,5.2968,1.8854
2.1507,5.1982,1.9705
2.2418,5.1641,2.0257
1.9383,5.2639,1.9086
2.0754,5.1478,2.3003
2.2334,5.1503,2.1020
2.1060,5.2099,1.9695
2.3151,5.2021,1.7601
2.1318,5.2027,1.9737
2.1227,5.2047,1.9752
1.7559,5.2627,2.1333
1.7858,5.2844,1.9945
1.9272,5.2688,1.9025
2.1845,5.1460,2.1849
2.1336,5.1476,2.2375
2.3053,5.2059,1.7569
2.2589,5.1566,2.0477
2.2544,5.1514,2.0778
2.2246,5.1497,2.1215
2.0048,5.2440,1.9317
1.7534,5.2555,2.1735
2.2551,5.1593,2.0411
2.1603,5.1468,2.2136
1.7714,5.2437,2.2120
2.1889,5.1870,1.9909
1.8089,5.2287,2.2414
2.2257,5.1731,2.0154
2.0361,5.2373,1.9335
2.2341,5.1710,2.0175
1.9426,5.1856,2.2917
2.2589,5.1548,2.0667
1.7566,5.2519,2.1962
2.1370,5.2055,1.9690
2.2884,5.2120,1.7594
2.2125,5.1500,2.1447
2.0706,5.2269,1.9468
1.9873,5.1710,2.3123
2.1666,5.1991,1.9692
1.7662,5.2809,2.0519
1.7568,5.2708,2.1115
1.8373,5.2216,2.2514
1.7901,5.2377,2.2315
2.1561,5.2029,1.9663
2.0877,5.2221,1.9563
2.1962,5.1506,2.1696
2.1801,5.1947,1.9785
2.0635,5.2326,1.9365
1.7525,5.2631,2.1586
2.2214,5.1521,2.1351
1.7571,5.2520,2.2069
2.1810,5.1492,2.1975
2.3188,5.2024,1.7834
1.7502,5.2598,2.1815
1.8388,5.3042,1.8651
2.0721,5.2308,1.9409
2.1124,5.1518,2.2709
2.0826,5.2265,1.9505
2.2531,5.1690,2.0243
1.7760,5.2452,2.2237
2.2099,5.1842,2.0028
1.8308,5.3064,1.8680
1.9655,5.2636,1.9137
1.8190,5.2296,2.2494
2.2380,5.1554,2.1088
1.7926,5.2385,2.2384
2.1904,5.1518,2.1832
1.9161,5.2814,1.8891
1.8992,5.2042,2.2768
2.2629,5.2221,1.7634
1.9146,5.1989,2.2853
2.2681,5.1613,2.0481
1.7491,5.2593,2.1930
1.7766,5.2880,2.0245
2.2695,5.1600,2.0539
1.8775,5.2130,2.2641
1.7536,5.2694,2.1411
1.8928,5.2908,1.8756
2.2600,5.1557,2.0871
1.7946,5.2978,1.9584
1.9501,5.2705,1.9057
2.2346,5.1558,2.1174
1.8740,5.2976,1.8674
2.1072,5.2204,1.9610
1.8556,5.2201,2.2589
1.9292,5.2782,1.8957
2.2469,5.1565,2.1019
1.7583,5.2836,2.0724
2.1053,5.1537,2.2824
2.0968,5.2247,1.9547
2.2679,5.1596,2.0647
2.0891,5.1542,2.3019
2.0842,5.2304,1.9447
1.8175,5.3092,1.8840
2.2627,5.1680,2.0320
2.1690,5.2060,1.9657
2.2980,5.2113,1.7887
1.8037,5.3045,1.9276
2.1313,5.2166,1.9609
1.9746,5.1810,2.3163
1.7570,5.2837,2.0839
2.2184,5.1866,2.0029
1.8375,5.3108,1.8607
2.1735,5.1530,2.2176
2.2379,5.1811,2.0085
1.7463,5.2672,2.1782
2.0105,5.2554,1.9231
2.2038,5.1931,1.9926
1.7651,5.2530,2.2249
2.1526,5.2124,1.9616
2.2547,5.1585,2.0985
2.0692,5.2393,1.9332
1.8067,5.3096,1.9081
1.7529,5.2582,2.2167
2.0459,5.2465,1.9276
1.9095,5.2902,1.8811
1.8244,5.3144,1.8663
2.3230,5.2028,1.8110
1.7438,5.2653,2.1963
1.9439,5.1942,2.2998
1.7485,5.2705,2.1667
1.9827,5.2661,1.9123
2.1860,5.2030,1.9743
2.1841,5.1544,2.2084
2.2355,5.2341,1.7679
1.9438,5.2790,1.8981
2.1768,5.2069,1.9674
1.8194,5.3149,1.8739
1.8441,5.2279,2.2615
2.1216,5.2231,1.9577
2.1131,5.2254,1.9570
1.7872,5.2466,2.2410
2.0892,5.2350,1.9412
1.7875,5.3014,1.9806
1.8686,5.3064,1.8616
2.0029,5.2616,1.9170
2.2598,5.1773,2.0159
2.2158,5.1585,2.1575
1.9711,5.1855,2.3180
1.7437,5.2698,2.1846
2.1465,5.1563,2.2508
1.7614,5.2913,2.0616
2.1737,5.1550,2.2266
1.9238,5.2026,2.2945
2.1621,5.2134,1.9617
1.8919,5.2996,1.8698
2.2451,5.1617,2.1118
2.1390,5.2206,1.9560
2.2768,5.1675,2.0468
1.8415,5.3150,1.8573
2.2774,5.1655,2.0569
2.0968,5.2337,1.9454
2.2089,5.1594,2.1680
1.7547,5.2863,2.0989
2.0613,5.2466,1.9276
1.8135,5.2391,2.2560
2.2524,5.1826,2.0083
1.8522,5.3132,1.8574
1.9000,5.2125,2.2826
2.2418,5.1620,2.1204
1.8877,5.3028,1.8667
2.2737,5.1637,2.0748
1.7641,5.2572,2.2306
2.1933,5.1579,2.1988
2.2278,5.1916,1.9979
2.2940,5.2146,1.8102
2.1475,5.2199,1.9576
1.6357,5.3711,1.8417
2.1350,5.1585,2.2666
1.6436,5.3695,1.8408
1.9688,5.1888,2.3193
2.3256,5.2040,1.8258
2.2703,5.1632,2.0861
1.6811,5.3578,1.8544
1.8910,5.2172,2.2771
2.2156,5.2432,1.7712
1.6657,5.3653,1.8382
1.7418,5.2694,2.2060
1.8073,5.3180,1.8973
2.0351,5.2564,1.9219
1.6292,5.3724,1.8481
1.7467,5.2658,2.2175
2.0829,5.2421,1.9341
2.1630,5.1576,2.2428
1.7739,5.2553,2.2369
2.1109,5.1605,2.2914
1.6452,5.3670,1.8563
1.8782,5.2221,2.2725
2.2765,5.1747,2.0287
1.9366,5.2018,2.3012
2.1914,5.2077,1.9734
1.6842,5.3621,1.8362
2.1822,5.2116,1.9665
1.8017,5.3151,1.9218
1.6610,5.3620,1.8642
1.9486,5.2854,1.8904
2.1234,5.2298,1.9497
2.2810,5.1691,2.0530
2.1093,5.2339,1.9477
1.9199,5.2951,1.8796
2.2791,5.1670,2.0677
2.1005,5.1617,2.3040
2.2081,5.2023,1.9836
1.7975,5.3123,1.9440
1.9865,5.2743,1.9027
1.9682,5.1914,2.3203
2.2599,5.1918,1.9756
2.1646,5.2190,1.9583
1.8323,5.3230,1.8549
1.7948,5.2495,2.2499
2.2689,5.1894,1.9780
1.6955,5.3558,1.8610
2.1034,5.2378,1.9424
2.1342,5.2286,1.9503
2.2237,5.1984,1.9889
2.2552,5.1925,1.9802
