物体1:4020
-6.1675,-3.8032,20.5597
-6.2767,-3.7057,20.4002
-6.4917,-3.6682,20.1870
-6.1204,-3.5436,20.5858
-6.2296,-3.4461,20.4263
-6.7136,-3.4139,19.9627
-6.9917,-3.3525,19.6919
-7.8434,-3.2266,18.4392
-7.5305,-3.2243,19.1373
-7.6360,-3.2239,18.8120
-6.5952,-3.2204,20.0086
-6.3262,-3.2150,20.2590
-7.2505,-3.2112,19.4387
-7.9754,-3.1547,18.3141
-7.7478,-3.1376,18.5707
-7.6308,-3.1124,18.9159
-8.1606,-3.1111,18.2709
-8.1003,-3.1098,18.2895
-8.0092,-3.0998,18.3012
-7.1331,-3.0955,19.5149
-8.1353,-3.0938,18.3116
-7.4026,-3.0896,19.2788
-6.0994,-3.0779,20.4295
-8.1799,-3.0488,18.2886
-8.4613,-3.0426,18.0153
-8.0394,-3.0395,18.3172
-8.0141,-3.0222,18.3579
-8.0635,-3.0215,18.3411
-8.1093,-3.0155,18.3530
-6.6933,-2.9747,19.9295
-7.7615,-2.9209,18.4649
-6.3476,-2.9175,20.1414
-6.9532,-2.9112,19.7067
-7.8609,-2.8934,18.3551
-7.6738,-2.8805,18.6770
-6.0207,-2.8563,20.4019
-9.0372,-2.8309,17.1169
-6.5270,-2.7857,20.0046
-8.3788,-2.7498,17.9830
-8.1324,-2.7400,18.2785
-8.0256,-2.7272,18.2569
-9.0069,-2.6917,17.2024
-6.2301,-2.6829,20.1525
-9.4683,-2.6505,16.4839
-7.8771,-2.6426,18.2603
-9.1061,-2.6417,16.9461
-7.6474,-2.6055,18.5574
-6.8300,-2.5826,19.7904
-5.8748,-2.5636,20.4010
-9.6978,-2.5456,16.2072
-7.3286,-2.5324,19.1789
-9.0878,-2.5282,16.7688
-9.4120,-2.5202,16.3582
-6.5733,-2.5089,19.9519
-8.0643,-2.5059,18.1784
-8.8148,-2.5033,17.3526
-9.2435,-2.4790,16.4365
-8.5295,-2.4578,17.6814
-9.9311,-2.4352,15.8975
-9.6415,-2.4154,16.0815
-7.7514,-2.3951,18.2506
-6.3176,-2.3631,19.9369
-9.7889,-2.3450,15.8729
-7.5928,-2.3348,18.6512
-6.4815,-2.3210,19.8731
-10.3848,-2.2843,14.8059
-10.4684,-2.2590,14.7109
-10.6375,-2.2589,14.5409
-10.4329,-2.2377,14.7098
-7.0100,-2.2357,19.4385
-10.2073,-2.2267,15.0196
-7.9916,-2.2215,18.0067
-10.0496,-2.2046,15.4718
-10.1837,-2.2018,15.2023
-8.9312,-2.1757,16.8040
-9.6590,-2.1667,15.8146
-10.6449,-2.1664,14.5397
-7.4448,-2.1646,18.8922
-8.2809,-2.1512,17.8504
-9.1775,-2.1437,16.3144
-6.0250,-2.1420,20.1229
-9.7805,-2.1304,15.5828
-7.6833,-2.1220,18.1816
-6.4657,-2.1176,19.8064
-8.0528,-2.1146,17.9742
-10.2410,-2.1048,14.9470
-8.7574,-2.1007,17.1316
-10.0120,-2.0895,15.1920
-7.7822,-2.0791,18.0317
-8.3052,-2.0470,17.5591
-8.2522,-2.0415,17.7281
-6.2669,-2.0368,19.8524
-9.4076,-2.0362,15.9433
-10.6558,-2.0321,14.7207
-6.4581,-2.0287,19.7803
-8.0241,-2.0049,17.8519
-6.4643,-2.0005,19.7777
-6.4031,-1.9954,19.7183
-9.7193,-1.9904,15.4857
-9.2420,-1.9842,16.1563
-8.8956,-1.9797,16.5965
-7.5436,-1.9566,18.3727
-7.8098,-1.9440,17.9127
-10.1709,-1.9428,15.1540
-6.4194,-1.9398,19.7131
-6.4024,-1.9282,19.6919
-6.4156,-1.9217,19.6889
-10.6657,-1.9096,14.9582
-6.3648,-1.9092,19.7136
-6.4840,-1.9081,19.7593
-6.4227,-1.9030,19.6999
-5.9440,-1.8753,20.1041
-10.6692,-1.8662,15.2526
-9.3274,-1.8661,15.9459
-9.5176,-1.8566,15.7200
-6.1557,-1.8536,19.8907
-6.4250,-1.8443,19.6840
-8.5494,-1.8381,17.0981
-10.6721,-1.8302,15.5106
-6.3704,-1.8138,19.6846
-6.7843,-1.8077,19.5302
-7.3957,-1.8024,18.4302
-6.3807,-1.7987,19.6711
-6.5245,-1.7853,19.7589
-9.0567,-1.7781,16.2614
-9.9781,-1.7776,15.5563
-8.0673,-1.7668,17.5591
-9.1678,-1.7548,16.1391
-7.2928,-1.7482,18.7152
-9.6179,-1.7261,15.8864
-6.3871,-1.7128,19.6557
-9.8558,-1.7099,15.8092
-8.6795,-1.7089,16.7197
-8.2561,-1.6853,17.3191
-7.1198,-1.6806,18.7596
-8.7761,-1.6668,16.5427
-7.6785,-1.6544,17.9241
-9.3255,-1.6316,16.1999
-6.8644,-1.6013,19.0719
-6.4008,-1.5861,19.5508
-6.2776,-1.5843,19.6335
-6.7423,-1.5806,19.3368
-8.6398,-1.5624,16.6772
-6.4825,-1.5582,19.5655
-7.2794,-1.5353,18.2925
-9.2748,-1.5293,16.3529
-8.8727,-1.5033,16.5340
-7.8126,-1.4841,17.6942
-7.1198,-1.4641,18.5024
-5.9744,-1.4599,19.8953
-8.2499,-1.4516,17.0752
-8.8107,-1.4081,16.6903
-8.3663,-1.3638,17.0379
-7.3949,-1.3571,18.0963
-8.9343,-1.3449,16.6344
-6.3264,-1.3139,19.4218
-8.9187,-1.3117,17.3692
-6.6057,-1.2997,19.0890
-6.0418,-1.2607,19.7597
-8.5963,-1.2286,16.9820
-8.2250,-1.2263,17.2817
-8.7555,-1.2249,17.3692
-7.7551,-1.1935,17.7254
-7.9461,-1.1827,17.5902
-6.8611,-1.1550,18.7033
